"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","Quantity","Method"
"0x8073ef27475511c6be65ebea69bd51dee49e67205a88edcf815452896c44abfe","7229255","1751357358","2025-07-01 08:09:18","0x99e854bbab42da92acce010c44fc69e4fdda4a66","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0.004507156418628438","-"
"0x81ce42783b75dffc5bf3051d2066c40cff88541a9d2b66e4f929270f7b1b60aa","7229264","1751357367","2025-07-01 08:09:27","0x3c2c0b452b465c595fe106ef40c55bf4383d2453","0xc8b6e0acf159e058e22c564c0c513ec21f8a1bf5","5,863.264158343948789293","-"
"0x0f4d8307b41306c794cce4e7d1bb5e3e8b2eaa157e074aa65ffad8390bd3f184","7229303","1751357405","2025-07-01 08:10:05","0x71c22657d36f23cb6bcd9b4034310e7abe78f952","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0.061404950786499492","Multicall"
"0xca01b78f7578dd2c777b6ccfb27e0c223e9afebae2e08d387c92b1cc7d8cd12d","7229304","1751357406","2025-07-01 08:10:06","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x99e854bbab42da92acce010c44fc69e4fdda4a66","0.060997243379375025","-"
"0xca01b78f7578dd2c777b6ccfb27e0c223e9afebae2e08d387c92b1cc7d8cd12d","7229304","1751357406","2025-07-01 08:10:06","0x99e854bbab42da92acce010c44fc69e4fdda4a66","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0.060997243379375025","-"
"0xd6cd5cc6a92fc013023111531f0d76fe822b450aaff8bbcc9611ca1e80c23182","7229318","1751357420","2025-07-01 08:10:20","0x12b8888ea2aebf116c1f97476767632391cfb96b","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0.185500655834918148","Multicall"
"0x9292f39015b4396289e9d2a78b67bd4a5c3f26eff574e6b095f3eb087117048e","7229319","1751357421","2025-07-01 08:10:21","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0.185072344008450269","-"
"0x7503af242e0b1707e1ae712490f723b953d0c78220943c6363beedd986236afd","7229364","1751357465","2025-07-01 08:11:05","0x3c2c0b452b465c595fe106ef40c55bf4383d2453","0xc8b6e0acf159e058e22c564c0c513ec21f8a1bf5","5,276.937475490356590774","-"
"0x9535c9e6e13d8bfab325ac70e0366625ae20a2ab9d87639b83195f04adfb5600","7229416","1751357517","2025-07-01 08:11:57","0x08859288c8bc07edbf9f8a6959029080ae582014","0x0ab8aae3335ed4b373a33d9023b6a6585b149d33","4.145562195959222927","-"
"0x8eff7951055cc2d2b1db2f5288209238f8b8c3d0165d065e59576b1bc2164252","7229427","1751357527","2025-07-01 08:12:07","0xd1b48a066426b28feff266b4b6f64e6065993871","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0.052167272422649545","Multicall"
"0xf2269f87d78b64268fe308e97b0e85ca48064d85fb25e744a599aa1a3abc8fd4","7229428","1751357528","2025-07-01 08:12:08","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0.0518055453669937","-"
"0xbe094ec382b3b4bd9709cdd6cc7b0189037b4fd24fca5777015c89f6c01c31d3","7229435","1751357535","2025-07-01 08:12:15","0x0ab8aae3335ed4b373a33d9023b6a6585b149d33","0x08859288c8bc07edbf9f8a6959029080ae582014","5.170420257508039787","Withdraw"
"0x1cb48027cf98333867cf85082a9a8f4aa52f93c44821e08e2cbfb4a94d415759","7229470","1751357570","2025-07-01 08:12:50","0x0ab8aae3335ed4b373a33d9023b6a6585b149d33","0xf604067175980db8287d076ca3c245eb30733dba","4","-"
"0x3a8a1f86148df708921f4528c41ccd9d93eda41b44e3296257259adefeb7d76a","7229492","1751357591","2025-07-01 08:13:11","0xf604067175980db8287d076ca3c245eb30733dba","0x0ab8aae3335ed4b373a33d9023b6a6585b149d33","4","-"
"0x5055f4587ad22f7d302b292dd72abbac8914b1fec699881a820bc25958965bde","7229559","1751357657","2025-07-01 08:14:17","0x53b2a46eab630056ebf7a0f9db57f5b4ec933fa6","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0.069112077520822269","Multicall"
"0x8e5f38a341ec5ce1a01b2d53f765c56d4690be329ba43903afbdb14109c051e9","7229560","1751357658","2025-07-01 08:14:18","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0.068914841777194362","-"
"0xa81fe1117a2aa990c3e4b94fe1c64baa7b33f9df01fef8d7f9412df45da6f22b","7229597","1751357695","2025-07-01 08:14:55","0xaf2c4fe1b18e39e6e645cce89c2c785aa2f300d6","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0.025315063284346239","Multicall"
"0x7994e33174687da0cace2e3dbf7f2ad934976f84b19aad10b0c0b05829304407","7229598","1751357696","2025-07-01 08:14:56","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0.028405921206978847","-"
"0xa77581430a9e4d9d0258ee665577a45ac5d3432b289134eabb4a3b8c9da6c64f","7229685","1751357781","2025-07-01 08:16:21","0x6fcd93da1e2a288ae68bb1d4f856d8d598e8b861","0x08859288c8bc07edbf9f8a6959029080ae582014","18.685148661825786673","-"
"0x913610760a18d315bd89879018d2b5fb6c1f269b8dd65e955265d9b0ef2c2ce1","7229709","1751357805","2025-07-01 08:16:45","0x7a335197ead13d12c32366827c0b3cf44e2ab911","0xc8b6e0acf159e058e22c564c0c513ec21f8a1bf5","0.001148","-"
"0x767e7ec34c8922d38b429a539b20c416c448b681911e2287609ada9cd032f3ac","7229720","1751357816","2025-07-01 08:16:56","0x7a335197ead13d12c32366827c0b3cf44e2ab911","0x0ab8aae3335ed4b373a33d9023b6a6585b149d33","0.001019","-"
"0x7070dedb7316bf9ea4c046baa677857c505843316a6af319d503e6b1fd074570","7229724","1751357820","2025-07-01 08:17:00","0x7a09fdb00c52aec0b7e5b12cbfb7becadc78ac2b","0x0ab8aae3335ed4b373a33d9023b6a6585b149d33","62.555765","-"
"0x6c17f8cc51694de1659058779a5613f8df12b9958d62dc1895773dab859b9c7a","7229787","1751357881","2025-07-01 08:18:01","0x119b4c18babe327b35247be89e2a598cbb1d069f","0xc8b6e0acf159e058e22c564c0c513ec21f8a1bf5","0.99294863822937082","-"
"0xc8bcb3d4e2d070ccbea5206fd9337d3ec4876592021277813474eb07c85648d5","7229808","1751357902","2025-07-01 08:18:22","0x932e7d4716abd982b1d4665bd08ede03429f4edf","0x6a5efa07ba90c4e218185ad54e099c070b11e386","17.582800636279091226","Process Batch"
"0xc8bcb3d4e2d070ccbea5206fd9337d3ec4876592021277813474eb07c85648d5","7229808","1751357902","2025-07-01 08:18:22","0x6a5efa07ba90c4e218185ad54e099c070b11e386","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","17.582800636279091226","Process Batch"
"0xc8bcb3d4e2d070ccbea5206fd9337d3ec4876592021277813474eb07c85648d5","7229808","1751357902","2025-07-01 08:18:22","0x932e7d4716abd982b1d4665bd08ede03429f4edf","0x08859288c8bc07edbf9f8a6959029080ae582014","5.773635613617051049","Process Batch"
"0x38859642862a6866a1d592c83c6aa39ff3d1a93b9a0d6b982e75ba1f6d0f177e","7229882","1751357975","2025-07-01 08:19:35","0xf9cb733514dd959a2f3ac9a64575722eb8c9b4e4","0x0ab8aae3335ed4b373a33d9023b6a6585b149d33","62.059284","-"
"0x5afbb3b4fc0770967864466d078d2f1dba7cc42ae56ca77a217d5ac0359db02c","7229918","1751358010","2025-07-01 08:20:10","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x12b8888ea2aebf116c1f97476767632391cfb96b","0.079584965590231318","Multicall"
"0x67bee0ca7ed52b839895beabdd1e75492677cde2e25900373501499d47e6ea40","7229964","1751358056","2025-07-01 08:20:56","0xf07b2027d370a8cc4b261369e92a217692295997","0x6fcd93da1e2a288ae68bb1d4f856d8d598e8b861","2.971832681257015967","-"
"0xccad45504ad01972a263b590a387105a997eb1c5761c83906e8ec24add17dc69","7229964","1751358056","2025-07-01 08:20:56","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x40e1d353bf65a73f7ab065897b2592b18e4792e5","5.901884733284960008","Swap Exact Tokens For Tokens"
"0xbda4659861ffcad6d7382ba9a0aa2948b232c42e86bf2726a2c26ca3feefbbb0","7229965","1751358057","2025-07-01 08:20:57","0x1819be9c9f049826f70d9d1b78b358801e5a91f2","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","5.656403913231748976","-"
"0xbda4659861ffcad6d7382ba9a0aa2948b232c42e86bf2726a2c26ca3feefbbb0","7229965","1751358057","2025-07-01 08:20:57","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x4bde876b4e0f095699e98515c3d5520119384d21","0.000271507387835123","-"
"0xbda4659861ffcad6d7382ba9a0aa2948b232c42e86bf2726a2c26ca3feefbbb0","7229965","1751358057","2025-07-01 08:20:57","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x80e64492ae6eb6b7427a6c6482ed13b4c6e87779","0.001991054177457576","-"
"0x2a1f21c2df9d182cab0a174cc1810d48689f974c1cf507741fbcae9dd1239b8a","7229979","1751358070","2025-07-01 08:21:10","0xfd73cb149fa861ca03f266205c207c4f10630539","0x0ab8aae3335ed4b373a33d9023b6a6585b149d33","63.548703","-"
"0xf26d8e4d8f571b2aac633ae118beba461afb028b1ffec83a9e1a1349674ae1ce","7230026","1751358117","2025-07-01 08:21:57","0x40e1d353bf65a73f7ab065897b2592b18e4792e5","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","5.9016","Swap Exact Tokens For Tokens"
"0xf26d8e4d8f571b2aac633ae118beba461afb028b1ffec83a9e1a1349674ae1ce","7230026","1751358117","2025-07-01 08:21:57","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x4bde876b4e0f095699e98515c3d5520119384d21","0.0002832768","Swap Exact Tokens For Tokens"
"0xf26d8e4d8f571b2aac633ae118beba461afb028b1ffec83a9e1a1349674ae1ce","7230026","1751358117","2025-07-01 08:21:57","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x80e64492ae6eb6b7427a6c6482ed13b4c6e87779","0.0020773632","Swap Exact Tokens For Tokens"
"0x835ca0b935dff7ba18ceb7774990e74f814f4f2175d1122bb6e43aed24d3bd3d","7230027","1751358118","2025-07-01 08:21:58","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","5.543559334436553944","-"
"0xb7dd42330d0b05c257d8e7bdf6e28f7bcba2563c4285f40e9b114930eada86be","7230054","1751358144","2025-07-01 08:22:24","0x28b07b3140867cafedfee27b9ec38ccbb84213cc","0x0ab8aae3335ed4b373a33d9023b6a6585b149d33","63.548699947763655759","-"
"0x6eadd70e8a77d318e97908a6829f6e17f49a841f9bd35acc3a7554451e75a92b","7230068","1751358158","2025-07-01 08:22:38","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x40e1d353bf65a73f7ab065897b2592b18e4792e5","5.819072410056169941","Swap Exact Tokens For Tokens"
"0x3fc236cb0e4a4366fa22d68455fd35293fbc75f028e6ae30a435b463af952fee","7230070","1751358160","2025-07-01 08:22:40","0x1819be9c9f049826f70d9d1b78b358801e5a91f2","0x0d0ada6e3b0ada2ffb0ce33a0173a10d4d3a1e0a","4.501406859158225352","-"
"0x3fc236cb0e4a4366fa22d68455fd35293fbc75f028e6ae30a435b463af952fee","7230070","1751358160","2025-07-01 08:22:40","0x0d0ada6e3b0ada2ffb0ce33a0173a10d4d3a1e0a","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","4.501406859158225351","-"
"0x3fc236cb0e4a4366fa22d68455fd35293fbc75f028e6ae30a435b463af952fee","7230070","1751358160","2025-07-01 08:22:40","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x4bde876b4e0f095699e98515c3d5520119384d21","0.000216067529239594","-"
"0x3fc236cb0e4a4366fa22d68455fd35293fbc75f028e6ae30a435b463af952fee","7230070","1751358160","2025-07-01 08:22:40","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x80e64492ae6eb6b7427a6c6482ed13b4c6e87779","0.001584495214423696","-"
"0x9d52a1f2d198e04a82fcae434fbd111d12f0322e8ff912f779455b17688d76c4","7230071","1751358161","2025-07-01 08:22:41","0x1819be9c9f049826f70d9d1b78b358801e5a91f2","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0.833277891142985882","-"
"0x9d52a1f2d198e04a82fcae434fbd111d12f0322e8ff912f779455b17688d76c4","7230071","1751358161","2025-07-01 08:22:41","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x4bde876b4e0f095699e98515c3d5520119384d21","0.000039997338774863","-"
"0x9d52a1f2d198e04a82fcae434fbd111d12f0322e8ff912f779455b17688d76c4","7230071","1751358161","2025-07-01 08:22:41","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x80e64492ae6eb6b7427a6c6482ed13b4c6e87779","0.000293313817682331","-"
"0xfe6ef00a8c039ef28b77ac75e81f32e1d92b8aff7f28716fcb078c1dd5959c37","7230096","1751358185","2025-07-01 08:23:05","0xed302f24c3f2bdaec8d030c015c1714d183d974d","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0.065133632341366958","Multicall"
"0x04807a5f54843565a3cee64f2c0d86cfad3482fbff4fb04178de74d7d4982eb4","7230107","1751358196","2025-07-01 08:23:16","0x40e1d353bf65a73f7ab065897b2592b18e4792e5","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","5.8192","Swap Exact Tokens For Tokens"
"0x04807a5f54843565a3cee64f2c0d86cfad3482fbff4fb04178de74d7d4982eb4","7230107","1751358196","2025-07-01 08:23:16","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x4bde876b4e0f095699e98515c3d5520119384d21","0.0002793216","Swap Exact Tokens For Tokens"
"0x04807a5f54843565a3cee64f2c0d86cfad3482fbff4fb04178de74d7d4982eb4","7230107","1751358196","2025-07-01 08:23:16","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x80e64492ae6eb6b7427a6c6482ed13b4c6e87779","0.0020483584","Swap Exact Tokens For Tokens"
"0xa129086d3545860971c107e98e8291f5af70fe605cdc9170374882b2ec44aee3","7230109","1751358198","2025-07-01 08:23:18","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x0a69a514cd9d7c8427fb819c55afb9939da20b80","5.167113548597831421","-"
"0x8525e0eb3552bb2aa5ba21182b9cdc7af6ade47e4a75add347dec74d06e35b68","7230122","1751358211","2025-07-01 08:23:31","0x68e37de8d93d3496ae143f2e900490f6280c57cd","0x08859288c8bc07edbf9f8a6959029080ae582014","9.401","Withdraw Collateral"
"0x180ea333fd6132f169ee1a880ae414954751297471b81e28978d094711bfe888","7230174","1751358262","2025-07-01 08:24:22","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x40e1d353bf65a73f7ab065897b2592b18e4792e5","5.742899214742557284","Swap Exact Tokens For Tokens"
"0x39ee18caf6204746b520fdf6d3a29648cbf9fce7167637fc441121baf453e3c5","7230175","1751358263","2025-07-01 08:24:23","0x12b8888ea2aebf116c1f97476767632391cfb96b","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0.079584965590231318","Multicall"
"0x26e32aaa4854cc7681ab950d72fb054943fbb7bc185f17735bcf055965699d5b","7230176","1751358264","2025-07-01 08:24:24","0x1819be9c9f049826f70d9d1b78b358801e5a91f2","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","5.219356766229022523","-"
"0x26e32aaa4854cc7681ab950d72fb054943fbb7bc185f17735bcf055965699d5b","7230176","1751358264","2025-07-01 08:24:24","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x4bde876b4e0f095699e98515c3d5520119384d21","0.000250529124778993","-"
"0x26e32aaa4854cc7681ab950d72fb054943fbb7bc185f17735bcf055965699d5b","7230176","1751358264","2025-07-01 08:24:24","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x80e64492ae6eb6b7427a6c6482ed13b4c6e87779","0.001837213581712616","-"
"0xcb25b95fe5d3dac886d3cb140d1f50f2fb4480abeb78ca066a0b7070c4d235a5","7230176","1751358264","2025-07-01 08:24:24","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0.061615616637152235","-"
"0xf887ffa4a02d2e6f915cb3966a9f2a2e38b0d8c82467ea61a420894f559384d3","7230236","1751358323","2025-07-01 08:25:23","0x40e1d353bf65a73f7ab065897b2592b18e4792e5","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","5.742","Swap Exact Tokens For Tokens"
"0xf887ffa4a02d2e6f915cb3966a9f2a2e38b0d8c82467ea61a420894f559384d3","7230236","1751358323","2025-07-01 08:25:23","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x4bde876b4e0f095699e98515c3d5520119384d21","0.000275616","Swap Exact Tokens For Tokens"
"0xf887ffa4a02d2e6f915cb3966a9f2a2e38b0d8c82467ea61a420894f559384d3","7230236","1751358323","2025-07-01 08:25:23","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x80e64492ae6eb6b7427a6c6482ed13b4c6e87779","0.002021184","Swap Exact Tokens For Tokens"
"0x43b5f405c023ce1eb10fc6c13f8b129cba5c4605da96e99735e70098796713d6","7230237","1751358324","2025-07-01 08:25:24","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x1819be9c9f049826f70d9d1b78b358801e5a91f2","0.799232615209820043","-"
"0x99b9a0f32e65931deaa662638556d0569f497ede408ae22b13e02af7ed08fee7","7230238","1751358325","2025-07-01 08:25:25","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x1819be9c9f049826f70d9d1b78b358801e5a91f2","4.192885382769711349","-"
"0xe3ac99a6752860d63bb64823403e2cf42c63fb7bce918a5d161c638cffb4438d","7230240","1751358327","2025-07-01 08:25:27","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x236c00ffbf7941a9ced2e82573d513c89870594c","0.300135916454679413","-"
"0xe3ac99a6752860d63bb64823403e2cf42c63fb7bce918a5d161c638cffb4438d","7230240","1751358327","2025-07-01 08:25:27","0x236c00ffbf7941a9ced2e82573d513c89870594c","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0.3","-"
"0xe3ac99a6752860d63bb64823403e2cf42c63fb7bce918a5d161c638cffb4438d","7230240","1751358327","2025-07-01 08:25:27","0x236c00ffbf7941a9ced2e82573d513c89870594c","0xc2b3e647fb8ede1fa8bb513c62d4d305ae9d7028","0.000135916454679413","-"
"0x540628e9f7f75f0d636c95e1fc02de9ff9f74054e3cd6eae153131e17d99b557","7230283","1751358369","2025-07-01 08:26:09","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x40e1d353bf65a73f7ab065897b2592b18e4792e5","5.665400178453162433","Swap Exact Tokens For Tokens"
"0xc8f1b72ffa53b70d7b9a464e2761b6743375ddabe387d9cd5c910ed6ccba339e","7230284","1751358370","2025-07-01 08:26:10","0x910bc605d442c89e677b7a5c20869329649e1e69","0x236c00ffbf7941a9ced2e82573d513c89870594c","4.042089359475463943","-"
"0xc8f1b72ffa53b70d7b9a464e2761b6743375ddabe387d9cd5c910ed6ccba339e","7230284","1751358370","2025-07-01 08:26:10","0x236c00ffbf7941a9ced2e82573d513c89870594c","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","4","-"
"0xc8f1b72ffa53b70d7b9a464e2761b6743375ddabe387d9cd5c910ed6ccba339e","7230284","1751358370","2025-07-01 08:26:10","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x4bde876b4e0f095699e98515c3d5520119384d21","0.000192","-"
"0xc8f1b72ffa53b70d7b9a464e2761b6743375ddabe387d9cd5c910ed6ccba339e","7230284","1751358370","2025-07-01 08:26:10","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x80e64492ae6eb6b7427a6c6482ed13b4c6e87779","0.001408","-"
"0xc8f1b72ffa53b70d7b9a464e2761b6743375ddabe387d9cd5c910ed6ccba339e","7230284","1751358370","2025-07-01 08:26:10","0x236c00ffbf7941a9ced2e82573d513c89870594c","0xc2b3e647fb8ede1fa8bb513c62d4d305ae9d7028","0.042089359475463943","-"
"0xd1ac49ee5ca25547ffc5a61c6ffd026d8e791e5c688c442bcc37699230286611","7230284","1751358370","2025-07-01 08:26:10","0x7a335197ead13d12c32366827c0b3cf44e2ab911","0xc8b6e0acf159e058e22c564c0c513ec21f8a1bf5","0.001070999999999999","-"
"0x1b951e14d2acdf964b1f0b393ac327ce1445c5091eaa39a903b1f15e62c913fa","7230285","1751358371","2025-07-01 08:26:11","0x910bc605d442c89e677b7a5c20869329649e1e69","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0.707060011379407236","-"
"0x1b951e14d2acdf964b1f0b393ac327ce1445c5091eaa39a903b1f15e62c913fa","7230285","1751358371","2025-07-01 08:26:11","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x4bde876b4e0f095699e98515c3d5520119384d21","0.000033938880546211","-"
"0x1b951e14d2acdf964b1f0b393ac327ce1445c5091eaa39a903b1f15e62c913fa","7230285","1751358371","2025-07-01 08:26:11","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x80e64492ae6eb6b7427a6c6482ed13b4c6e87779","0.000248885124005551","-"
"0x69e818b28b2bc04828b74c5dfdc448dfe3e2c67ed3f08036e62613f2d637c763","7230287","1751358373","2025-07-01 08:26:13","0x1819be9c9f049826f70d9d1b78b358801e5a91f2","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0.397214900365736576","-"
"0x69e818b28b2bc04828b74c5dfdc448dfe3e2c67ed3f08036e62613f2d637c763","7230287","1751358373","2025-07-01 08:26:13","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x4bde876b4e0f095699e98515c3d5520119384d21","0.000019066315217555","-"
"0x69e818b28b2bc04828b74c5dfdc448dfe3e2c67ed3f08036e62613f2d637c763","7230287","1751358373","2025-07-01 08:26:13","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x80e64492ae6eb6b7427a6c6482ed13b4c6e87779","0.000139819644928739","-"
"0x655ca89ff29be03cef4cab658f1e5b579ee0e289ebad80f1c2a0ecac09521894","7230334","1751358420","2025-07-01 08:27:00","0x40e1d353bf65a73f7ab065897b2592b18e4792e5","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","5.6662","Swap Exact Tokens For Tokens"
"0x655ca89ff29be03cef4cab658f1e5b579ee0e289ebad80f1c2a0ecac09521894","7230334","1751358420","2025-07-01 08:27:00","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x4bde876b4e0f095699e98515c3d5520119384d21","0.0002719776","Swap Exact Tokens For Tokens"
"0x655ca89ff29be03cef4cab658f1e5b579ee0e289ebad80f1c2a0ecac09521894","7230334","1751358420","2025-07-01 08:27:00","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x80e64492ae6eb6b7427a6c6482ed13b4c6e87779","0.0019945024","Swap Exact Tokens For Tokens"
"0x35d85b284632085a75beb7406f2562446aafd91f03de1e1afc3f0f9126ed1dfe","7230336","1751358421","2025-07-01 08:27:01","0x97ec6f4450f6fef12d697b576ef9bd75475c37cb","0x1819be9c9f049826f70d9d1b78b358801e5a91f2","5.013377702128987088","-"
"0xf13133dcd9aa6bac6749f706dc41c8642160068366d444d5df70fd74e49c21a4","7230343","1751358428","2025-07-01 08:27:08","0x0ab8aae3335ed4b373a33d9023b6a6585b149d33","0xb5f3d5b6d37053d1d5037b44ee07a5750ba9c237","256","Withdraw"
"0x083360d7b028fdd66475d4859fb99801dea588e47388f957d2a4a7e6420e697b","7230371","1751358456","2025-07-01 08:27:36","0x7a335197ead13d12c32366827c0b3cf44e2ab911","0x68e37de8d93d3496ae143f2e900490f6280c57cd","0.001109","Supply Collateral"
"0xdd4e5c2325e4f8dd3e03530a1a8f40e8a281bba77dda9940a7c99e816e8091e6","7230394","1751358479","2025-07-01 08:27:59","0x68e37de8d93d3496ae143f2e900490f6280c57cd","0x08859288c8bc07edbf9f8a6959029080ae582014","10.430186974068483985","Withdraw Collateral"
"0x4d7a2b3fc87feb86b5cd30ecf8c1beb08c22e634db32e1b8c95449bd5de39f88","7230419","1751358503","2025-07-01 08:28:23","0x517730d3fd7bb3e0458ee38753f20a73662c9818","0xc8b6e0acf159e058e22c564c0c513ec21f8a1bf5","1.240000035557644195","-"
"0x6feb4e87850a77b45c01225bcb30672d0e61e36bad2538245bf0cc5e52d77627","7230474","1751358557","2025-07-01 08:29:17","0xeb54ca6e81c396a95f3ed54119463836d90652c2","0xc8b6e0acf159e058e22c564c0c513ec21f8a1bf5","10.844669425659082844","-"
"0xb8bfdb220e60926b9bda381391c96d11694957419c533390908d9d4bc5131ef7","7230626","1751358707","2025-07-01 08:31:47","0xcd19659ff923004e05758885cb00bf81d3306efb","0x5ee31855b699e641a6f813874b2fced224f5fb72","0.1","Exact Input Single"
"0x59d25cc065534ac6d67ac0dc1b2440988acf1c03e4ac167f44938a4ed44f9bfe","7230627","1751358708","2025-07-01 08:31:48","0x0b40d25d8d44c9f0176f8a3cf548f01aa8730031","0xc8b6e0acf159e058e22c564c0c513ec21f8a1bf5","10.525260033086229633","-"
"0xa2105dc503f648d57fe7468aa6f7ce15d7efa397905a08d6d7b243fdbbbf09a5","7230676","1751358756","2025-07-01 08:32:36","0xb5f3d5b6d37053d1d5037b44ee07a5750ba9c237","0xd7f48ade56613e8605863832b7b8a1985b934ae4","256","Multicall"
"0xa2105dc503f648d57fe7468aa6f7ce15d7efa397905a08d6d7b243fdbbbf09a5","7230676","1751358756","2025-07-01 08:32:36","0xd7f48ade56613e8605863832b7b8a1985b934ae4","0x68e37de8d93d3496ae143f2e900490f6280c57cd","256","Multicall"
"0x2d911ae8b67ae2d654bb60dbc1620195f96d70e45ae960ce89270d8df6943679","7230740","1751358819","2025-07-01 08:33:39","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0x517730d3fd7bb3e0458ee38753f20a73662c9818","1.519237227639294388","Exact Input Single"
"0x1fa97fe9f4986aa70c3672d82b87b86d37ccd17d0eb26603ebabf145663446f9","7230803","1751358881","2025-07-01 08:34:41","0xb5f3d5b6d37053d1d5037b44ee07a5750ba9c237","0x0ab8aae3335ed4b373a33d9023b6a6585b149d33","104.259536793614016708","-"
"0xd98a0a00330c16827ef36ac52150518d6a558e97f46f71cac65979696bd16a04","7230813","1751358891","2025-07-01 08:34:51","0x1819be9c9f049826f70d9d1b78b358801e5a91f2","0x918a1ad0f592b382ed604b76e149ac8e4eba7024","10.923402215546167774","Exact Input"
"0xac36cdec007bd550f25456b1bc8a21ef20d5ceba9573e6ff130c747280c9aec8","7230839","1751358916","2025-07-01 08:35:16","0x517730d3fd7bb3e0458ee38753f20a73662c9818","0xc8b6e0acf159e058e22c564c0c513ec21f8a1bf5","1.500009987773022613","-"
"0xace1812ba934a297304518ed94e114035623c324f202efb68b718a1d689f4be6","7230903","1751358979","2025-07-01 08:36:19","0x60cfa11aaa14cf00992b7def55cb070193f69c7b","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0.082098551700387191","Multicall"
"0x9e94d94324b8de18d9deb88610f4c1fd985b5249aeb3c68803f6f5c28d89f9c7","7230904","1751358980","2025-07-01 08:36:20","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x8d5899248ea8b5805c2a62a9c02150f61b390f8c","0.079769049026578961","-"
